epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,296.484,0.73022,0.5907,0.99171,0.89671,0.86984,0.92252,0.78167,0.63766,0.45721,0.8868,4.7725e-05,4.7725e-05,4.7725e-05
123,299.134,0.71999,0.58836,0.98138,0.90083,0.86987,0.92154,0.78515,0.63747,0.454,0.88629,4.71359e-05,4.71359e-05,4.71359e-05
124,301.781,0.72763,0.61862,1.00435,0.89454,0.87472,0.92127,0.78336,0.63538,0.45443,0.88465,4.65469e-05,4.65469e-05,4.65469e-05
125,304.138,0.73664,0.5994,0.96708,0.91174,0.86685,0.92397,0.78869,0.63331,0.4519,0.88367,4.59578e-05,4.59578e-05,4.59578e-05
126,306.788,0.72499,0.59608,0.9758,0.91366,0.86346,0.9214,0.78766,0.63153,0.45059,0.8833,4.53688e-05,4.53688e-05,4.53688e-05
127,309.196,0.74141,0.60889,0.99943,0.92864,0.85556,0.92224,0.78697,0.63048,0.45135,0.88318,4.47797e-05,4.47797e-05,4.47797e-05
128,311.687,0.72647,0.6022,0.98298,0.93029,0.85573,0.92204,0.78542,0.62802,0.4515,0.883,4.41907e-05,4.41907e-05,4.41907e-05
129,314.02,0.74436,0.6005,0.97578,0.93346,0.85439,0.92279,0.78456,0.62517,0.45033,0.88182,4.36016e-05,4.36016e-05,4.36016e-05
130,316.461,0.70934,0.57821,0.96084,0.94035,0.85176,0.924,0.78622,0.62371,0.45367,0.88165,4.30125e-05,4.30125e-05,4.30125e-05
131,318.958,0.77682,0.6151,0.97981,0.94479,0.84853,0.9242,0.78786,0.62223,0.45346,0.88168,4.24235e-05,4.24235e-05,4.24235e-05
132,321.331,0.76173,0.6053,0.97247,0.94292,0.84812,0.92301,0.78602,0.62348,0.4511,0.88195,4.18344e-05,4.18344e-05,4.18344e-05
133,323.755,0.71363,0.57459,0.96933,0.93525,0.85558,0.9206,0.78674,0.62378,0.44781,0.88163,4.12454e-05,4.12454e-05,4.12454e-05
134,326.229,0.74464,0.60007,0.98824,0.93444,0.85568,0.92272,0.78786,0.6236,0.44671,0.8815,4.06563e-05,4.06563e-05,4.06563e-05
135,328.787,0.70346,0.57473,0.97665,0.93144,0.85653,0.92324,0.78767,0.62225,0.44465,0.88048,4.00673e-05,4.00673e-05,4.00673e-05
136,331.287,0.74798,0.60327,0.9979,0.9207,0.86187,0.9238,0.79027,0.61973,0.44416,0.87968,3.94783e-05,3.94783e-05,3.94783e-05
137,333.74,0.74255,0.62034,0.98769,0.91825,0.85709,0.92306,0.78903,0.61837,0.44314,0.87877,3.88892e-05,3.88892e-05,3.88892e-05
138,336.203,0.75615,0.59482,0.98707,0.91234,0.86333,0.9231,0.78814,0.61833,0.44269,0.87842,3.83001e-05,3.83001e-05,3.83001e-05
139,338.634,0.7249,0.58345,0.97908,0.91584,0.86306,0.92261,0.78998,0.61846,0.44218,0.87869,3.77111e-05,3.77111e-05,3.77111e-05
140,341.027,0.73179,0.593,0.979,0.9077,0.86904,0.92331,0.79119,0.61809,0.44259,0.8783,3.71221e-05,3.71221e-05,3.71221e-05
